doi,server,version,category,publiStatus,date,author_corresponding_institution,titleLength,abstractLength,numberAuthors,cit1year
10.1101/295915,biorxiv,1,immunology,NP,2018-04-06,"Department of Molecular Biology University of California, San Diego, La Jolla, CA 92093",94,909,8,
10.1101/296764,biorxiv,1,neuroscience,year1,2018-04-11,Johns Hopkins University,71,2400,27,8.0
10.1101/297978,biorxiv,1,neuroscience,NP,2018-04-10,University College London,85,1552,8,
10.1101/298018,biorxiv,1,genetics,year1,2018-04-13,"Alzheimer's Centre, Dept of Neurology, VU University Medical Centre, Amsterdam, The Netherlands",140,1899,12,3.0
10.1101/299578,biorxiv,1,genetics,year1,2018-04-11,University of Oslo,98,1854,43,6.0
10.1101/300541,biorxiv,1,biophysics,NP,2018-04-17,University of Oxford,74,1012,3,
10.1101/300921,biorxiv,1,neuroscience,year1,2018-04-14,"Univ.Lille, Inserm, CHU-Lille, UMR-S1172 - JPArc - Centre de Recherche Jean-Pierre AUBERT",123,1126,8,0.0
10.1101/302216,biorxiv,1,biophysics,year1,2018-04-16,MRC Laboratory of Molecular Biology,75,1825,10,88.0
10.1101/302737,biorxiv,1,systems biology,NP,2018-04-17,University of Washington,164,1148,8,
10.1101/303040,biorxiv,1,bioinformatics,NP,2018-04-18,"Department of Pharmacy, Banasthali University, Banasthali, Rajasthan-304022, India",76,1112,2,
10.1101/303867,biorxiv,1,neuroscience,year1,2018-04-30,"Univ. Lille, Inserm, CHU-Lille, UMR S-1172, Centre de Recherche Jean-Pierre AUBERT",105,1138,15,7.0
10.1101/303974,biorxiv,1,bioinformatics,year2,2018-04-18,University of Florida,47,1934,4,2.0
10.1101/305433,biorxiv,1,neuroscience,year1,2018-04-22,"Laboratoire des Sciences du Numerique de Nantes - CNRS - Universite de Nantes, France",127,959,9,0.0
10.1101/305631,biorxiv,1,genetics,NP,2018-04-20,Columbia University,79,1805,14,
10.1101/306811,biorxiv,1,bioinformatics,year2+,2018-04-23,The Nathan S. Kline Institute for Psychiatric Research,90,1751,1,1.0
10.1101/308908,biorxiv,1,neuroscience,year1,2018-04-26,University of Edinburgh,154,2284,4,4.0
10.1101/310193,biorxiv,1,neuroscience,NP,2018-04-28,University of Wisconsin Madison,74,1732,17,
10.1101/313353,biorxiv,1,neuroscience,year1,2018-05-02,Duke University,78,3036,5,6.0
10.1101/313809,biorxiv,1,systems biology,year1,2018-05-04,Hospital del Mar Medical Research Institute and Pompeu Fabra University,56,1776,8,5.0
10.1101/314914,biorxiv,1,bioinformatics,NP,2018-05-04,"Department of Pharmacy, Banasthali University, Banasthali, Rajasthan, India",181,1725,5,
10.1101/317214,biorxiv,1,biochemistry,NP,2018-05-08,Centre National de la Recherche Scientifique,151,1871,6,
10.1101/318857,biorxiv,1,genetics,year2,2018-05-11,"Perelman School of Medicine, University of Pennsylvania, Philadelphia",148,2356,36,4.0
10.1101/321992,biorxiv,1,neuroscience,year1,2018-05-15,Duke University,97,1483,3,7.0
10.1101/322131,biorxiv,1,neuroscience,year2+,2018-05-15,University of Bern,117,2135,8,1.0
10.1101/322503,biorxiv,1,neuroscience,NP,2018-05-15,Duke University,146,1058,3,
10.1101/322610,biorxiv,1,neuroscience,NP,2018-05-14,Seoul National University,99,1429,7,
10.1101/325043,biorxiv,1,biochemistry,year1,2018-05-17,University of Texas Southwestern Medical Center,27,1127,5,15.0
10.1101/325936,biorxiv,1,genetics,year1,2018-05-18,Genentech,129,1062,15,10.0
10.1101/326264,biorxiv,1,systems biology,year2,2018-05-19,Icahn School of Medicine at Mount Sinai,123,1412,7,1.0
10.1101/327395,biorxiv,1,bioinformatics,year1,2018-05-21,University of Pennsylvania,106,1640,12,0.0
10.1101/328187,biorxiv,1,neuroscience,NP,2018-05-22,University of Cambridge,105,1064,8,
10.1101/328419,biorxiv,1,neuroscience,year2,2018-05-22,Vanderbilt University,101,1105,5,4.0
10.1101/329052,biorxiv,1,genetics,year2,2018-05-25,UCl,87,2591,14,5.0
10.1101/331942,biorxiv,1,systems biology,NP,2018-05-27,Paul G. Allen School of Computer Science & Engineering,70,1046,3,
10.1101/333005,biorxiv,1,bioinformatics,NP,2018-06-11,"Rotman Research Institute, Baycrest Health Sciences",99,1577,12,
10.1101/333765,biorxiv,1,pharmacology and toxicology,year1,2018-05-30,Harvard Medical School,56,1384,4,12.0
10.1101/335232,biorxiv,1,biochemistry,year1,2018-05-31,University of Wollongong,73,1940,9,2.0
10.1101/335471,biorxiv,1,neuroscience,year2,2018-05-31,Indian Institute of Science Education and Research - Pune,70,1657,2,1.0
10.1101/335612,biorxiv,1,neuroscience,year2,2018-05-31,University of Oslo,125,1737,6,1.0
10.1101/336727,biorxiv,1,genetics,year2+,2018-06-01,Carnegie Mellon University,169,1627,6,0.0
10.1101/336776,biorxiv,1,bioinformatics,NP,2018-06-03,"University Hospital Frankfurt, Goethe-University, 60590 Frankfurt am Main, Germany",127,2181,13,
10.1101/339614,biorxiv,1,bioinformatics,year1,2018-06-05,Universitat Pompeu Fabra,132,773,4,2.0
10.1101/342246,biorxiv,1,neuroscience,year1,2018-06-08,Barcelonabeta Brain Research Center,147,3339,8,2.0
10.1101/342436,biorxiv,1,bioinformatics,year2,2018-06-08,"Computational Biology Group, Inst of Infectious Disease & Molec Med, University of Cape Town",83,1456,4,3.0
10.1101/343780,biorxiv,1,neuroscience,NP,2018-06-11,"Columbia University Medical Center, New York, NY",151,1152,23,
10.1101/344218,biorxiv,1,neuroscience,year2+,2018-06-11,Trinity College Dublin,146,1969,9,11.0
10.1101/345652,biorxiv,1,clinical trials,NP,2018-06-15,Roskamp Institute,118,2103,7,
10.1101/347963,biorxiv,1,animal behavior and cognition,year2,2018-06-15,"Biological Science Laboratories, Kao Corporation",107,1366,5,12.0
10.1101/348300,biorxiv,1,neuroscience,year2,2018-06-15,Beijing Normal University,109,1762,6,4.0
10.1101/349019,biorxiv,1,genetics,year1,2018-06-15,University of Auckland Faculty of Science,105,1848,1,7.0
10.1101/350389,biorxiv,1,genomics,year1,2018-06-19,Columbia University Medical Center,101,1318,10,11.0
10.1101/351973,biorxiv,1,biochemistry,year1,2018-06-20,"Max-Planck-Institut fuer Eisenforschung GmbH, Duesseldorf",87,1045,7,0.0
10.1101/352179,biorxiv,1,genomics,year2,2018-06-20,Washington University,84,1645,36,22.0
10.1101/352344,biorxiv,1,neuroscience,year1,2018-06-20,McGill University,116,1238,8,2.0
10.1101/352724,biorxiv,1,neuroscience,year1,2018-06-21,Columbia University,99,1139,14,6.0
10.1101/353557,biorxiv,1,biophysics,year1,2018-06-22,Ru?er Boškovi? Institute,156,1499,4,4.0
10.1101/354290,biorxiv,1,neuroscience,year1,2018-06-22,Bar Ilan University,97,1189,5,7.0
10.1101/355446,biorxiv,1,neuroscience,NP,2018-06-25,Korea Brain Research Institute (KBRI),81,1713,13,
10.1101/355693,biorxiv,1,bioinformatics,year1,2018-06-25,University of South Florida,93,2012,6,0.0
10.1101/357095,biorxiv,1,neuroscience,year2,2018-06-27,UCL,98,1420,10,56.0
10.1101/358010,biorxiv,1,neuroscience,NP,2018-06-28,Yale School of Medicine,111,1143,5,
10.1101/363143,biorxiv,1,genomics,NP,2018-07-06,"School of Biological Sciences, University of Essex",55,1598,11,
10.1101/363572,biorxiv,1,neuroscience,NP,2018-07-06,"Neurobiology Group, Division  of Biochemical Sciences, CSIR-National Chemical Laboratory",63,851,9,
10.1101/363820,biorxiv,1,neuroscience,NP,2018-11-09,"Neuroimmunology and Imaging Group, German Center for Neurodegenerative Diseases (DZNE)",113,446,8,
10.1101/364802,biorxiv,1,synthetic biology,NP,2018-07-11,MCKV Institute of Engineering,88,1500,4,
10.1101/365304,biorxiv,1,biochemistry,year1,2018-07-09,University of California,56,1279,10,3.0
10.1101/365437,biorxiv,1,neuroscience,year1,2018-07-09,"University Hospital of Salamanca, University of Salamanca",66,1185,5,4.0
10.1101/365908,biorxiv,1,immunology,year2,2018-07-10,Boston Children's Hospital,86,2170,9,52.0
10.1101/367318,biorxiv,1,genetics,year2,2018-07-11,University of Luebeck,106,987,4,1.0
10.1101/367615,biorxiv,1,genetics,year1,2018-07-11,University of Washington,77,1326,25,6.0
10.1101/369074,biorxiv,1,neuroscience,year1,2018-07-13,University of Texas Health San Antonio,65,2157,8,39.0
10.1101/370924,biorxiv,1,neuroscience,year1,2018-07-17,Bristol University,121,2395,3,1.0
10.1101/372029,biorxiv,1,neuroscience,year2,2018-07-18,"Biological Sciences, University of Southampton",99,995,4,9.0
10.1101/372136,biorxiv,1,biophysics,NP,2018-07-20,Martin-Luther-University Halle,89,2117,5,
10.1101/372698,biorxiv,1,biophysics,year1,2018-07-19,"Technical University of Munich, Lehrstuhl Chemie der Biopolymere & CIPSM",134,1374,8,3.0
10.1101/373639,biorxiv,1,neuroscience,NP,2018-07-20,Taizhou University,101,895,5,
10.1101/374538,biorxiv,1,neuroscience,year1,2018-07-23,"Institute of Neuroscience, Newcastle University",92,1759,9,3.0
10.1101/374876,biorxiv,1,genetics,year1,2018-07-23,"Dementia Research Institute, Cardiff University, UK",116,1343,33,5.0
10.1101/375006,biorxiv,1,biophysics,year1,2018-07-23,Ludwig-Maximilians-University,173,1180,15,4.0
10.1101/376095,biorxiv,1,neuroscience,year2+,2018-07-24,The University of Texas at Austin,74,1084,7,0.0
10.1101/376962,biorxiv,1,neuroscience,NP,2018-07-28,Fujita Health University,100,1135,5,
10.1101/377945,biorxiv,1,molecular biology,NP,2018-07-26,Don C. Gnocchi Foundation,76,1354,9,
10.1101/383687,biorxiv,1,bioinformatics,year1,2018-08-02,University of Cambridge,139,3099,5,1.0
10.1101/383844,biorxiv,1,genetics,NP,2018-08-03,UCSF,60,1883,29,
10.1101/385427,biorxiv,1,neuroscience,NP,2018-08-06,UCL,124,1631,23,
10.1101/386680,biorxiv,1,genetics,NP,2018-08-07,Fundacio ACE,169,1542,12,
10.1101/386821,biorxiv,1,genetics,year1,2018-08-07,"UNATI, Neurospin, Institut Joliot, CEA, Universite Paris-Saclay, Gif-sur-Yvette, France",130,1312,9,2.0
10.1101/390302,biorxiv,1,neuroscience,NP,2018-08-20,"Department of Biomedical Science and Engineering, Gwangju Institute of Science and Technology (GIST)",116,1686,6,
10.1101/390567,biorxiv,1,biophysics,year1,2018-08-12,university of southern Mississippi,65,1333,4,2.0
10.1101/391375,biorxiv,1,neuroscience,NP,2018-08-13,Perelman School of Medicine at the University of Pennsylvania,52,1575,4,
10.1101/393173,biorxiv,1,neuroscience,NP,2018-08-16,Chulalongkorn,219,2327,5,
10.1101/393405,biorxiv,1,neuroscience,NP,2018-08-16,The University of Edinburgh Centre for Discovery Brain Sciences and UK Dementia Research Institute,105,1720,27,
10.1101/394270,biorxiv,1,evolutionary biology,year2+,2018-08-20,"Barrett Hodgson University, Karachi",108,1626,3,1.0
10.1101/395236,biorxiv,1,neuroscience,year1,2018-08-18,Allen Institute for Brain Science,125,1731,12,8.0
10.1101/397760,biorxiv,1,bioinformatics,NP,2018-08-22,University of Genoa,74,1014,5,
10.1101/401042,biorxiv,1,genetics,year2,2018-08-27,University of Bristol,119,1810,13,8.0
10.1101/401471,biorxiv,1,bioinformatics,year2,2018-08-27,University of Pennsylvania,95,1207,14,4.0
10.1101/401687,biorxiv,1,biophysics,year1,2018-08-27,University of Michigan,110,1015,6,3.0
10.1101/404178,biorxiv,1,neuroscience,NP,2018-08-30,USUHS,91,2598,5,
10.1101/405647,biorxiv,1,neuroscience,year2,2018-08-31,University of Southern Denmark,74,1835,13,3.0
10.1101/406330,biorxiv,1,genetics,NP,2018-08-31,University of North Carolina,112,1290,2,
10.1101/407361,biorxiv,1,neuroscience,NP,2018-09-04,Niraqkara Lab,99,1671,7,
10.1101/407601,biorxiv,1,neuroscience,year1,2018-09-04,National Health Insurance Service Ilsan Hospital,103,2317,9,0.0
10.1101/409607,biorxiv,1,neuroscience,year1,2018-09-06,Columbia University,117,1505,8,6.0
10.1101/409706,biorxiv,1,neuroscience,year1,2018-09-08,UCL ARUK-DDI,97,1358,9,9.0
10.1101/411215,biorxiv,1,neuroscience,year1,2018-09-07,MRC Laboratory of Molecular Biology,99,1682,9,24.0
10.1101/411710,biorxiv,1,neuroscience,year1,2018-09-07,Cornell University,78,1386,4,0.0
10.1101/414144,biorxiv,1,genetics,year1,2018-09-11,The University of Adelaide,131,2202,3,1.0
10.1101/414250,biorxiv,1,molecular biology,year1,2018-09-12,University of Oxford,65,1012,5,6.0
10.1101/415489,biorxiv,1,neuroscience,year1,2018-09-12,"Athinoula A. Martinos Center for Biomedical Imaging, Massachusetts General Hospital",70,1026,6,4.0
10.1101/415646,biorxiv,1,bioinformatics,year2,2018-09-12,"Department of Pharmacy, Banasthali University, Banasthali, Rajasthan, India",135,1525,6,0.0
10.1101/415703,biorxiv,1,biophysics,NP,2018-09-13,U of Nebraska Med Center,69,1159,6,
10.1101/418137,biorxiv,1,neuroscience,NP,2018-09-14,The University of Chicago,63,1542,6,
10.1101/418566,biorxiv,1,neuroscience,NP,2018-09-17,University of Mainz Medical Center,115,1506,2,
10.1101/419978,biorxiv,1,neuroscience,year2,2018-09-17,Beckman Research Institute of the City of Hope,87,1245,6,0.0
10.1101/420349,biorxiv,1,neuroscience,year1,2018-09-17,Unveristy College London,135,5239,15,5.0
10.1101/420398,biorxiv,1,neuroscience,year1,2018-09-17,University College London,134,2484,18,1.0
10.1101/420539,biorxiv,1,epidemiology,NP,2018-09-20,"Sphinx Pharma, Inc.",72,1028,1,
10.1101/421719,biorxiv,1,bioinformatics,year2,2018-09-20,"Department of Bio-Industrial Mechatronics Engineering, National Taiwan University",61,1507,10,1.0
10.1101/422535,biorxiv,1,neuroscience,NP,2018-09-20,"Department of Neurobiology, Northwestern University",95,5998,10,
10.1101/423129,biorxiv,1,neuroscience,year1,2018-09-20,Bristol University,120,2501,7,4.0
10.1101/423376,biorxiv,1,biophysics,year1,2018-09-22,University of California - Davis,78,964,9,0.0
10.1101/424838,biorxiv,1,neuroscience,NP,2018-09-23,Septa Therapeutics Inc,66,1760,1,
10.1101/426312,biorxiv,1,genomics,year1,2018-09-25,Osaka University,98,1827,7,10.0
10.1101/426650,biorxiv,1,biochemistry,NP,2018-09-26,Utrecht University,62,1441,8,
10.1101/427617,biorxiv,1,biochemistry,NP,2019-02-05,CSF-Brain Barrier Laboratory,112,2128,13,
10.1101/429134,biorxiv,1,genetics,year1,2018-09-29,"MRC Integrative Epidemiology Unit, University of Bristol",134,1906,4,1.0
10.1101/430140,biorxiv,1,neuroscience,NP,2018-09-28,Korea National Institute of Health,90,1285,12,
10.1101/430603,biorxiv,1,genomics,year1,2018-09-29,Lieber Institute for Brain Development,131,1493,12,3.0
10.1101/431866,biorxiv,1,neuroscience,year2+,2018-10-01,"Indian Institute of Science Education and Research, Pune",110,1928,5,4.0
10.1101/432443,biorxiv,1,genomics,year2,2018-10-03,University of California San Diego,117,1662,12,0.0
10.1101/432898,biorxiv,1,biochemistry,NP,2018-10-03,RV College of Engineering,74,1271,4,
10.1101/435396,biorxiv,1,biophysics,year1,2018-10-05,University of Michigan,69,375,10,1.0
10.1101/436667,biorxiv,1,neuroscience,year2+,2018-10-05,"University of Wisconsin, Madison",85,1015,8,1.0
10.1101/436923,biorxiv,1,genomics,year1,2018-10-05,"University of Wisconsin, Madison",120,1816,4,2.0
10.1101/436931,biorxiv,1,molecular biology,year1,2018-10-07,"University of Wisconsin, Madison",49,1389,5,11.0
10.1101/437228,biorxiv,1,neuroscience,NP,2018-10-08,Ecole Normale Superieure Paris-Saclay,188,1039,36,
10.1101/437467,biorxiv,1,neuroscience,year1,2018-10-07,"AG Kizil, German Center for Neurodegenerative Diseases (DZNE) Dresden, Helmholtz Association",138,1266,4,8.0
10.1101/437624,biorxiv,1,pharmacology and toxicology,year1,2018-10-08,University of Illinois,204,1062,1,1.0
10.1101/437657,biorxiv,1,neuroscience,NP,2018-10-08,University College London,76,1018,19,
10.1101/437814,biorxiv,1,neuroscience,year1,2018-10-08,Huazhong University of Science and Technology,100,1132,17,4.0
10.1101/438630,biorxiv,1,neuroscience,NP,2018-10-09,TU Dresden,88,1905,3,
10.1101/439026,biorxiv,1,genomics,year2,2018-10-09,VIB - University of Antwerp,128,2305,11,6.0
10.1101/440941,biorxiv,1,neuroscience,year1,2018-10-11,Tel Aviv University,124,1850,3,9.0
10.1101/440990,biorxiv,1,neuroscience,NP,2018-10-11,"Cardiff University Brain Research Imaging Centre (CUBRIC), School of Psychology, Cardiff University",106,2030,12,
10.1101/441394,biorxiv,1,neuroscience,NP,2018-10-13,Indiana University School of Medicine,87,1764,14,
10.1101/441840,biorxiv,1,neuroscience,NP,2018-10-13,New York University School of Medicine,127,1279,13,
10.1101/443325,biorxiv,1,neuroscience,year1,2018-10-15,University of Illinois at Urbana-Champaign,170,3625,3,2.0
10.1101/444265,biorxiv,1,neuroscience,NP,2018-10-16,National Institute of Neurological Diseases and Stroke,88,1291,4,
10.1101/444588,biorxiv,1,genetics,year1,2018-10-16,"University of California, San Francisco",106,1247,5,1.0
10.1101/446104,biorxiv,1,genomics,year1,2018-10-17,"National Centre for Genomic Analysis, Centre for Genomic Regulation (CNAG-CRG)",70,1261,3,16.0
10.1101/447029,biorxiv,1,animal behavior and cognition,year1,2018-10-18,Massachusetts General Hospital,49,1669,3,0.0
10.1101/447557,biorxiv,1,genetics,year1,2018-10-19,Johns Hopkins University,119,1363,6,0.0
10.1101/449884,biorxiv,1,neuroscience,year2,2018-10-22,University College London,107,2161,11,10.0
10.1101/454249,biorxiv,1,neuroscience,year1,2018-10-26,"UK Dementia Research Institute (UK DRI) at UCL, London, UK",62,1531,44,7.0
10.1101/454793,biorxiv,1,pathology,year1,2018-10-29,University of California at Davis,108,1232,7,11.0
10.1101/455683,biorxiv,1,neuroscience,NP,2018-10-29,University of Oulu,80,1928,8,
10.1101/456277,biorxiv,1,neuroscience,NP,2018-10-31,Columbia University,110,2241,5,
10.1101/456590,biorxiv,1,biophysics,year1,2018-10-30,Harvard University,56,1096,3,2.0
10.1101/456608,biorxiv,1,neuroscience,year1,2018-11-04,Graduate School of Brain Science,67,2130,5,4.0
10.1101/457325,biorxiv,1,biochemistry,year1,2018-10-31,University of Oklahoma,76,1124,2,0.0
10.1101/457853,biorxiv,1,neuroscience,year1,2018-11-06,"Department of Neuropathology, Faculty of Life and Medical Sciences, Doshisha University",90,2417,14,3.0
10.1101/458273,biorxiv,1,neuroscience,year1,2018-11-02,Portland State University,80,1132,2,3.0
10.1101/458430,biorxiv,1,genomics,NP,2018-11-04,Icahn School of Medicine at Mount Sinai,98,991,30,
10.1101/460899,biorxiv,1,molecular biology,year1,2018-11-02,Stanford University Medical School,98,1555,5,11.0
10.1101/462143,biorxiv,1,neuroscience,year1,2018-11-08,National University of Singapore,123,3164,5,6.0
10.1101/462317,biorxiv,1,neuroscience,year1,2018-11-07,"INSERM, U1167, Institut Pasteur de Lille, University of Lille, Lille, France",119,1978,24,11.0
10.1101/465112,biorxiv,1,neuroscience,year2,2018-11-07,Korea University,151,1865,5,5.0
10.1101/466086,biorxiv,1,neuroscience,NP,2018-11-08,Cornell University Joan and Sanford I Weill Medical College,65,1495,6,
10.1101/466797,biorxiv,1,molecular biology,NP,2018-11-09,University of Washington,75,1231,8,
10.1101/467043,biorxiv,1,neuroscience,NP,2018-11-09,"Neuroimmunology and Imaging Group, German Center for Neurodegenerative Diseases (DZNE), Bonn",66,1622,9,
10.1101/468306,biorxiv,1,genetics,year1,2018-11-12,University of Wisconsin Madison,107,1218,19,
10.1101/468470,biorxiv,1,genomics,year1,2018-11-12,University of Turku,93,1247,17,4.0
10.1101/468686,biorxiv,1,neuroscience,year1,2018-11-12,Takeda Pharmaceutical Company Limited,174,1702,4,4.0
10.1101/468868,biorxiv,1,developmental biology,year1,2018-11-13,"Champalimaud Centre for the Unknown and Institute for Cell Biology, University of Bern",104,865,8,3.0
10.1101/468892,biorxiv,1,biophysics,year1,2018-11-13,MRC Laboratory of Molecular Biology,102,1286,7,44.0
10.1101/470252,biorxiv,1,neuroscience,year2,2018-11-15,The Mind Research Network,101,1736,6,15.0
10.1101/470666,biorxiv,1,neuroscience,year1,2018-11-14,Weill Cornell Medicine,70,1300,10,6.0
10.1101/471409,biorxiv,1,neuroscience,year2+,2018-11-29,"RNA Bioinformatics and High Throughput Analysis, Friedrich Schiller University Jena, Germany",83,1435,9,3.0
10.1101/471714,biorxiv,1,neuroscience,year1,2018-11-19,Dalhousie University,88,1439,5,3.0
10.1101/472118,biorxiv,1,systems biology,NP,2018-11-17,MRC  Laboratory of Molecular Biology,88,1144,5,
10.1101/472910,biorxiv,1,neuroscience,year2,2018-11-19,Emory University,70,1535,7,0.0
10.1101/472985,biorxiv,1,neuroscience,NP,2018-11-19,Royan Institute for Stem Cell Biology and Technology,76,2239,6,
10.1101/473694,biorxiv,1,genomics,year1,2018-11-19,University of East Anglia,99,1604,10,11.0
10.1101/473892,biorxiv,1,biochemistry,NP,2018-11-19,Tata Institute of Fundamental Research,98,2077,4,
10.1101/474916,biorxiv,1,neuroscience,year2,2018-11-22,The University of Sheffield,105,2553,8,2.0
10.1101/476721,biorxiv,1,neuroscience,year1,2018-11-24,"Imaging Genetics Center, Mark & Mary Stevens Neuroimaging & Informatics Institute",125,2322,10,3.0
10.1101/476937,biorxiv,1,neuroscience,year1,2018-11-27,Hospital de la Santa Creu i Sant Pau,152,1121,16,6.0
10.1101/477927,biorxiv,1,neuroscience,NP,2018-12-04,Universidad de Sevilla,118,2221,29,
10.1101/478776,biorxiv,1,genetics,year1,2018-11-28,Columbia University,77,1301,3,3.0
10.1101/480400,biorxiv,1,bioinformatics,NP,2018-11-29,"Faculty of Medicine and Health, The University of Sydney, Australia.",77,1731,5,
10.1101/480459,biorxiv,1,genetics,year1,2018-11-29,King's College London,64,1973,3,7.0
10.1101/480806,biorxiv,1,bioinformatics,year1,2018-11-30,Green University of Bangladesh,80,1645,7,10.0
10.1101/481879,biorxiv,1,systems biology,NP,2018-11-29,The University of Sydney,109,2060,6,
10.1101/482422,biorxiv,1,neuroscience,year2,2018-11-29,Columbia University Medical Center,103,1555,16,5.0
10.1101/482828,biorxiv,1,neuroscience,NP,2018-11-29,"Univ of Sydney, Sydney Medical School, School of Medical Sciences, Discipline of Biomedical Science",78,1824,5,
10.1101/482844,biorxiv,1,molecular biology,year2,2018-11-29,The University of Sydney,145,2107,4,3.0
10.1101/483065,biorxiv,1,bioinformatics,NP,2018-11-29,"Garvan Institute of Medical Research, The University of Sydney",145,1246,6,
10.1101/483198,biorxiv,1,genetics,year1,2018-11-29,"University of California, San Francisco",122,1274,5,1.0
10.1101/484279,biorxiv,1,biochemistry,year1,2018-11-30,UCLA,144,1078,2,1.0
10.1101/484311,biorxiv,1,neuroscience,year1,2018-12-10,Istituto Italiano di Tecnologia,115,1230,7,2.0
10.1101/486878,biorxiv,1,genetics,year1,2018-12-13,University of Bristol,109,2209,4,5.0
10.1101/487405,biorxiv,1,neuroscience,year2,2018-12-04,Columbia University Medical Center,119,1134,4,6.0
10.1101/487629,biorxiv,1,neuroscience,year1,2018-12-04,"University G. d'Annunzio of Chieti-Pescara, Italy",140,1799,6,6.0
10.1101/491480,biorxiv,1,neuroscience,year1,2018-12-09,Bar-Ilan University,65,1744,5,5.0
10.1101/491902,biorxiv,1,neuroscience,year2,2018-12-11,VIB - KU Leuven,97,1924,9,25.0
10.1101/493601,biorxiv,1,genetics,year1,2018-12-13,University of Cambridge,101,1509,7,2.0
10.1101/493668,biorxiv,1,biochemistry,NP,2018-12-11,Technion - Israel Institute of Technology,112,2127,7,
10.1101/493734,biorxiv,1,neuroscience,year1,2018-12-13,"Department of Neuroimaging, IoPPN, King's College London, London, UK",108,2515,10,2.0
10.1101/494005,biorxiv,1,neuroscience,year2,2018-12-11,Johns Hopkins University,133,2363,9,7.0
10.1101/494443,biorxiv,1,neuroscience,year1,2018-12-16,Durham University,171,1704,8,2.0
10.1101/495796,biorxiv,1,neuroscience,year1,2018-12-13,"Department of Clinical Neurosciences, University of Cambridge",99,2315,9,16.0
10.1101/495960,biorxiv,1,neuroscience,year1,2018-12-13,Newcastle University,119,1676,7,3.0
10.1101/496141,biorxiv,1,neuroscience,NP,2018-12-21,"Neuroscience and Mental Health Research Institute, School of Biosciences, Cardiff University",162,1291,20,
10.1101/497925,biorxiv,1,bioengineering,NP,2018-12-17,University of Illinois at Urbana Champaign,68,961,7,
10.1101/498089,biorxiv,1,neuroscience,year2,2018-12-17,University of Edinburgh,92,1796,5,1.0
10.1101/498527,biorxiv,1,neuroscience,year1,2018-12-17,Michigan State University,106,2440,2,6.0
10.1101/499061,biorxiv,1,neuroscience,NP,2018-12-20,National Cancer Institute,127,1435,3,
10.1101/499319,biorxiv,1,genetics,NP,2018-12-19,"Department of Psychiatry and Behavioral Sciences, University of Washington, Seattle, USA",67,1415,10,
10.1101/499491,biorxiv,1,neuroscience,NP,2018-12-27,Imperial College London,135,1116,9,
10.1101/499509,biorxiv,1,genomics,year2,2018-12-18,Icahn School of Medicine at Mount Sinai,141,1080,6,3.0
10.1101/499897,biorxiv,1,neuroscience,year2,2018-12-19,The Rockefeller University,81,1007,14,27.0
10.1101/500488,biorxiv,1,biophysics,year1,2018-12-19,Technical University of Munich,84,1705,2,5.0
10.1101/501122,biorxiv,1,neuroscience,NP,2018-12-19,Florida International University,151,1859,3,
10.1101/501213,biorxiv,1,biochemistry,year2,2018-12-19,"Institute of Structural and Molecular Biology, UCL",110,1232,10,2.0
10.1101/504340,biorxiv,1,neuroscience,year2,2018-12-21,UCLouvain,160,2169,12,7.0
10.1101/506873,biorxiv,1,systems biology,NP,2019-01-03,Baylor College of Medicine,104,1209,30,
10.1101/508820,biorxiv,1,neuroscience,year1,2018-12-31,Johns Hopkins University,73,1533,6,3.0
10.1101/510412,biorxiv,1,neuroscience,year1,2019-01-03,University of Minnesota,85,1401,8,12.0
10.1101/510420,biorxiv,1,systems biology,NP,2019-01-03,Sage Bionetworks,164,1969,42,
10.1101/510453,biorxiv,1,neuroscience,year1,2019-01-03,Banner Sun Health Research Institute,107,1885,36,5.0
10.1101/512939,biorxiv,1,neuroscience,year1,2019-01-07,University of Illinois at Urbana-Champaign,158,1284,3,7.0
10.1101/514497,biorxiv,1,genomics,year1,2019-01-09,Mayo Clinic,95,1837,20,18.0
10.1101/514927,biorxiv,1,neuroscience,year1,2019-01-09,Baylor College of Medicine,117,1207,14,15.0
10.1101/514968,biorxiv,1,neuroscience,year1,2019-01-09,Charitè - Universitätsmedizin Berlin,79,1875,3,2.0
10.1101/517482,biorxiv,1,epidemiology,year2,2019-01-12,University of Bristol,67,3148,4,1.0
10.1101/518597,biorxiv,1,neuroscience,year1,2019-01-11,University of Rochester,105,1830,5,7.0
10.1101/520494,biorxiv,1,cell biology,year2,2019-01-15,The Scripps Research Institute,66,2463,4,3.0
10.1101/521161,biorxiv,1,bioinformatics,year2+,2019-01-16,University of Bonn,100,2511,4,2.0
10.1101/522284,biorxiv,1,biochemistry,NP,2019-01-16,Utrecht University,79,1330,10,
10.1101/522987,biorxiv,1,neuroscience,NP,2019-01-17,Seoul National University College of Medicine,121,1266,4,
10.1101/523787,biorxiv,1,neuroscience,year2,2019-01-17,University of California San Diego,97,1216,7,6.0
10.1101/524355,biorxiv,1,neuroscience,NP,2019-01-18,University of Cambridge,98,1253,12,
10.1101/526277,biorxiv,1,genomics,year2,2019-01-21,The University of Adelaide,118,1020,10,7.0
10.1101/527572,biorxiv,1,neuroscience,year1,2019-01-22,The Rockefeller University,103,1009,5,12.0
10.1101/527820,biorxiv,1,biophysics,year2+,2019-01-22,"Umass, Amherst, MA",113,1761,4,0.0
